"benchmark_log_id";"case_id";"event_index";"activity";"start_time";"end_time";"role";"resource";"text_content";"word_count";"template_id";"template_family";"slot_schema_json";"slot_values_json";"is_deviation";"deviation_type";"ground_truth_next_activity";"process_id";"regime"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00079";"4";"Authorize expense";"2026-01-20 13:09:00";"2026-01-20 13:33:00";"Director";"Rui Carvalho";"I authorize the expense for process PROC.2026.00007969, in the amount of 6.059,25€, under the applicable reference DL 18/2008. The authorization is issued after validation of the administrative and budgetary elements, enabling the process to continue to the commitment stage.";"43";"AUT_T1";"AUT";"[""AMOUNT"", ""LEGAL_REF"", ""PROCESS_ID""]";"{""AMOUNT"": ""6.059,25€"", ""LEGAL_REF"": ""DL 18/2008"", ""PROCESS_ID"": ""PROC.2026.00007969""}";"0";"none";"Commit expense";"PROC.2026.00007969";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00079";"5";"Commit expense";"2026-01-20 14:28:00";"2026-01-20 14:35:00";"Financial Officer";"Sofia Lopes";"Commitment COM.2026.00007972 was generated for process PROC.2026.00007969, in the amount of 6.059,25€. The commitment records the authorized expenditure in the financial system and confirms that the process has the necessary budgetary support to proceed to the order or contract stage.";"46";"COM_T1";"COM";"[""AMOUNT"", ""COMMITMENT_ID"", ""PROCESS_ID""]";"{""AMOUNT"": ""6.059,25€"", ""COMMITMENT_ID"": ""COM.2026.00007972"", ""PROCESS_ID"": ""PROC.2026.00007969""}";"0";"none";"Issue order";"PROC.2026.00007969";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00079";"6";"Issue order";"2026-01-20 14:53:00";"2026-01-20 15:28:00";"Procurement Officer";"Nuno Pinto";"Order ORD.2026.00007923 was issued for process PROC.2026.00007969. The order document reflects the validated request, the authorized expenditure, and the recorded financial commitment, and it is now available to support communication with the requester and the completion of the procurement procedure.";"44";"ORD_T1";"ORD";"[""ORDER_ID"", ""PROCESS_ID""]";"{""ORDER_ID"": ""ORD.2026.00007923"", ""PROCESS_ID"": ""PROC.2026.00007969""}";"0";"none";"Notify requester";"PROC.2026.00007969";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00079";"7";"Notify requester";"2026-01-20 16:17:00";"2026-01-20 16:38:00";"Administrative Officer";"João Ribeiro";"Requester Diogo Almeida was notified about the outcome of process PROC.2026.00007969. The communication includes the relevant administrative information and confirms that the preceding validation, authorization, commitment, and order activities have been completed, allowing the process to move toward closure.";"41";"NOT_T1";"NOT";"[""PROCESS_ID"", ""REQUESTER""]";"{""PROCESS_ID"": ""PROC.2026.00007969"", ""REQUESTER"": ""Diogo Almeida""}";"0";"none";"Close";"PROC.2026.00007969";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00079";"8";"Close";"2026-01-20 17:05:00";"2026-01-20 17:25:00";"Administrative Officer";"João Ribeiro";"Process PROC.2026.00007969 was closed and archived after completion of the required administrative, financial, and notification activities. No additional action is pending in the workflow, and the case history contains the necessary evidence to support future consultation or audit requirements.";"41";"CLO_T1";"CLO";"[""PROCESS_ID""]";"{""PROCESS_ID"": ""PROC.2026.00007969""}";"0";"none";"<END>";"PROC.2026.00007969";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00080";"1";"Register request";"2026-01-21 09:22:00";"2026-01-21 09:44:00";"Administrative Officer";"João Ribeiro";"Request PROC.2026.00008084 was registered by Alice Martins for project Digital Campus, with an estimated amount of 4.371,50€. The case was opened with the available administrative information, assigned to the competent service, and prepared for subsequent validation of documents, budget information, and process eligibility.";"47";"REG_T1";"REG";"[""AMOUNT"", ""PROCESS_ID"", ""PROJECT"", ""REQUESTER""]";"{""AMOUNT"": ""4.371,50€"", ""PROCESS_ID"": ""PROC.2026.00008084"", ""PROJECT"": ""Digital Campus"", ""REQUESTER"": ""Alice Martins""}";"0";"none";"Validate request";"PROC.2026.00008084";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00080";"2";"Validate request";"2026-01-21 10:17:00";"2026-01-21 10:48:00";"Case Manager";"Paulo Santos";"The request PROC.2026.00008084 was validated on the basis of the submitted administrative elements. The information available in the case is sufficient to continue the workflow, allowing the process to proceed to budget checking without requiring additional clarification from the requester at this stage.";"45";"VAL_T1";"VAL";"[""PROCESS_ID""]";"{""PROCESS_ID"": ""PROC.2026.00008084""}";"0";"none";"Check budget";"PROC.2026.00008084";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00080";"3";"Check budget";"2026-01-21 11:44:00";"2026-01-21 12:18:00";"Financial Officer";"Sofia Lopes";"Budget availability was confirmed for process PROC.2026.00008084, in the amount of 4.371,50€, under budget record BUD.2026.00008026. The financial information was checked against the registered request, and no budgetary obstacle was identified for continuing the authorization and commitment stages.";"44";"BUD_T1";"BUD";"[""AMOUNT"", ""BUDGET_ID"", ""PROCESS_ID""]";"{""AMOUNT"": ""4.371,50€"", ""BUDGET_ID"": ""BUD.2026.00008026"", ""PROCESS_ID"": ""PROC.2026.00008084""}";"0";"none";"Authorize expense";"PROC.2026.00008084";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00080";"4";"Authorize expense";"2026-01-21 12:36:00";"2026-01-21 12:59:00";"Director";"Teresa Moreira";"I authorize the expense for process PROC.2026.00008084, in the amount of 4.371,50€, under the applicable reference Law 35/2014. The authorization is issued after validation of the administrative and budgetary elements, enabling the process to continue to the commitment stage.";"43";"AUT_T1";"AUT";"[""AMOUNT"", ""LEGAL_REF"", ""PROCESS_ID""]";"{""AMOUNT"": ""4.371,50€"", ""LEGAL_REF"": ""Law 35/2014"", ""PROCESS_ID"": ""PROC.2026.00008084""}";"0";"none";"Commit expense";"PROC.2026.00008084";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00080";"5";"Commit expense";"2026-01-21 13:16:00";"2026-01-21 13:39:00";"Financial Officer";"Sofia Lopes";"Commitment COM.2026.00008052 was generated for process PROC.2026.00008084, in the amount of 4.371,50€. The commitment records the authorized expenditure in the financial system and confirms that the process has the necessary budgetary support to proceed to the order or contract stage.";"46";"COM_T1";"COM";"[""AMOUNT"", ""COMMITMENT_ID"", ""PROCESS_ID""]";"{""AMOUNT"": ""4.371,50€"", ""COMMITMENT_ID"": ""COM.2026.00008052"", ""PROCESS_ID"": ""PROC.2026.00008084""}";"0";"none";"Issue order";"PROC.2026.00008084";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00080";"6";"Issue order";"2026-01-21 14:14:00";"2026-01-21 14:25:00";"Procurement Officer";"Beatriz Correia";"Order ORD.2026.00008050 was issued for process PROC.2026.00008084. The order document reflects the validated request, the authorized expenditure, and the recorded financial commitment, and it is now available to support communication with the requester and the completion of the procurement procedure.";"44";"ORD_T1";"ORD";"[""ORDER_ID"", ""PROCESS_ID""]";"{""ORDER_ID"": ""ORD.2026.00008050"", ""PROCESS_ID"": ""PROC.2026.00008084""}";"0";"none";"Notify requester";"PROC.2026.00008084";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00080";"7";"Notify requester";"2026-01-21 15:05:00";"2026-01-21 15:17:00";"Administrative Officer";"Ana Silva";"Requester Alice Martins was notified about the outcome of process PROC.2026.00008084. The communication includes the relevant administrative information and confirms that the preceding validation, authorization, commitment, and order activities have been completed, allowing the process to move toward closure.";"41";"NOT_T1";"NOT";"[""PROCESS_ID"", ""REQUESTER""]";"{""PROCESS_ID"": ""PROC.2026.00008084"", ""REQUESTER"": ""Alice Martins""}";"0";"none";"Close";"PROC.2026.00008084";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00080";"8";"Close";"2026-01-21 16:18:00";"2026-01-21 16:38:00";"Administrative Officer";"João Ribeiro";"Process PROC.2026.00008084 was closed and archived after completion of the required administrative, financial, and notification activities. No additional action is pending in the workflow, and the case history contains the necessary evidence to support future consultation or audit requirements.";"41";"CLO_T1";"CLO";"[""PROCESS_ID""]";"{""PROCESS_ID"": ""PROC.2026.00008084""}";"0";"none";"<END>";"PROC.2026.00008084";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00081";"1";"Register request";"2026-01-21 10:30:00";"2026-01-21 10:48:00";"Administrative Officer";"Ana Silva";"Request PROC.2026.00008165 was registered by Bruno Costa for project Digital Campus, with an estimated amount of 6.054,50€. The case was opened with the available administrative information, assigned to the competent service, and prepared for subsequent validation of documents, budget information, and process eligibility.";"47";"REG_T1";"REG";"[""AMOUNT"", ""PROCESS_ID"", ""PROJECT"", ""REQUESTER""]";"{""AMOUNT"": ""6.054,50€"", ""PROCESS_ID"": ""PROC.2026.00008165"", ""PROJECT"": ""Digital Campus"", ""REQUESTER"": ""Bruno Costa""}";"0";"none";"Validate request";"PROC.2026.00008165";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00081";"2";"Validate request";"2026-01-21 11:51:00";"2026-01-21 12:24:00";"Case Manager";"Paulo Santos";"The request PROC.2026.00008165 was validated on the basis of the submitted administrative elements. The information available in the case is sufficient to continue the workflow, allowing the process to proceed to budget checking without requiring additional clarification from the requester at this stage.";"45";"VAL_T1";"VAL";"[""PROCESS_ID""]";"{""PROCESS_ID"": ""PROC.2026.00008165""}";"0";"none";"Check budget";"PROC.2026.00008165";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00081";"3";"Check budget";"2026-01-21 12:38:00";"2026-01-21 12:46:00";"Financial Officer";"Luís Ferreira";"The amount 6.054,50€ associated with process PROC.2026.00008165 is covered by budget record BUD.2026.00008116. The verification confirms that the requested expenditure has available funding and can be forwarded to the responsible authority for formal authorization of the expense.";"43";"BUD_T2";"BUD";"[""AMOUNT"", ""BUDGET_ID"", ""PROCESS_ID""]";"{""AMOUNT"": ""6.054,50€"", ""BUDGET_ID"": ""BUD.2026.00008116"", ""PROCESS_ID"": ""PROC.2026.00008165""}";"0";"none";"Authorize expense";"PROC.2026.00008165";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00081";"4";"Authorize expense";"2026-01-21 13:47:00";"2026-01-21 14:18:00";"Director";"Rui Carvalho";"I authorize the expense for process PROC.2026.00008165, in the amount of 6.054,50€, under the applicable reference Law 35/2014. The authorization is issued after validation of the administrative and budgetary elements, enabling the process to continue to the commitment stage.";"43";"AUT_T1";"AUT";"[""AMOUNT"", ""LEGAL_REF"", ""PROCESS_ID""]";"{""AMOUNT"": ""6.054,50€"", ""LEGAL_REF"": ""Law 35/2014"", ""PROCESS_ID"": ""PROC.2026.00008165""}";"0";"none";"Commit expense";"PROC.2026.00008165";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00081";"5";"Commit expense";"2026-01-21 15:07:00";"2026-01-21 15:30:00";"Financial Officer";"Luís Ferreira";"Commitment COM.2026.00008183 was generated for process PROC.2026.00008165, in the amount of 6.054,50€. The commitment records the authorized expenditure in the financial system and confirms that the process has the necessary budgetary support to proceed to the order or contract stage.";"46";"COM_T1";"COM";"[""AMOUNT"", ""COMMITMENT_ID"", ""PROCESS_ID""]";"{""AMOUNT"": ""6.054,50€"", ""COMMITMENT_ID"": ""COM.2026.00008183"", ""PROCESS_ID"": ""PROC.2026.00008165""}";"0";"none";"Issue order";"PROC.2026.00008165";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00081";"6";"Issue order";"2026-01-21 16:01:00";"2026-01-21 16:22:00";"Procurement Officer";"Nuno Pinto";"Order ORD.2026.00008158 was issued for process PROC.2026.00008165. The order document reflects the validated request, the authorized expenditure, and the recorded financial commitment, and it is now available to support communication with the requester and the completion of the procurement procedure.";"44";"ORD_T1";"ORD";"[""ORDER_ID"", ""PROCESS_ID""]";"{""ORDER_ID"": ""ORD.2026.00008158"", ""PROCESS_ID"": ""PROC.2026.00008165""}";"0";"none";"Notify requester";"PROC.2026.00008165";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00081";"7";"Notify requester";"2026-01-21 17:31:00";"2026-01-21 17:41:00";"Administrative Officer";"Ana Silva";"Requester Bruno Costa was notified about the outcome of process PROC.2026.00008165. The communication includes the relevant administrative information and confirms that the preceding validation, authorization, commitment, and order activities have been completed, allowing the process to move toward closure.";"41";"NOT_T1";"NOT";"[""PROCESS_ID"", ""REQUESTER""]";"{""PROCESS_ID"": ""PROC.2026.00008165"", ""REQUESTER"": ""Bruno Costa""}";"0";"none";"Close";"PROC.2026.00008165";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00081";"8";"Close";"2026-01-21 18:08:00";"2026-01-21 18:22:00";"Administrative Officer";"Ana Silva";"Process PROC.2026.00008165 was closed and archived after completion of the required administrative, financial, and notification activities. No additional action is pending in the workflow, and the case history contains the necessary evidence to support future consultation or audit requirements.";"41";"CLO_T1";"CLO";"[""PROCESS_ID""]";"{""PROCESS_ID"": ""PROC.2026.00008165""}";"0";"none";"<END>";"PROC.2026.00008165";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00082";"1";"Register request";"2026-01-21 10:45:00";"2026-01-21 10:59:00";"Administrative Officer";"Ana Silva";"The case PROC.2026.00008251 was opened for project Digital Campus, with the initial amount recorded as 534,00€. The submitted information was accepted for preliminary registration, and the process was made available for formal validation before any budgetary or authorization steps are performed.";"44";"REG_T2";"REG";"[""AMOUNT"", ""PROCESS_ID"", ""PROJECT""]";"{""AMOUNT"": ""534,00€"", ""PROCESS_ID"": ""PROC.2026.00008251"", ""PROJECT"": ""Digital Campus""}";"0";"none";"Validate request";"PROC.2026.00008251";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00082";"2";"Validate request";"2026-01-21 11:44:00";"2026-01-21 12:11:00";"Case Manager";"Paulo Santos";"The request PROC.2026.00008251 was validated on the basis of the submitted administrative elements. The information available in the case is sufficient to continue the workflow, allowing the process to proceed to budget checking without requiring additional clarification from the requester at this stage.";"45";"VAL_T1";"VAL";"[""PROCESS_ID""]";"{""PROCESS_ID"": ""PROC.2026.00008251""}";"0";"none";"Check budget";"PROC.2026.00008251";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00082";"3";"Check budget";"2026-01-21 12:37:00";"2026-01-21 12:43:00";"Financial Officer";"Luís Ferreira";"Budget availability was confirmed for process PROC.2026.00008251, in the amount of 534,00€, under budget record BUD.2026.00008249. The financial information was checked against the registered request, and no budgetary obstacle was identified for continuing the authorization and commitment stages.";"43";"BUD_T1";"BUD";"[""AMOUNT"", ""BUDGET_ID"", ""PROCESS_ID""]";"{""AMOUNT"": ""534,00€"", ""BUDGET_ID"": ""BUD.2026.00008249"", ""PROCESS_ID"": ""PROC.2026.00008251""}";"0";"none";"Authorize expense";"PROC.2026.00008251";"controlled_reference_prescribed"
"CREF_PRESCRIBED_HIGH_LQ_40_50W";"CREF_CASE_00082";"4";"Authorize expense";"2026-01-21 13:23:00";"2026-01-21 13:32:00";"Director";"Rui Carvalho";"I authorize the expense for process PROC.2026.00008251, in the amount of 534,00€, under the applicable reference DL 18/2008. The authorization is issued after validation of the administrative and budgetary elements, enabling the process to continue to the commitment stage.";"42";"AUT_T1";"AUT";"[""AMOUNT"", ""LEGAL_REF"", ""PROCESS_ID""]";"{""AMOUNT"": ""534,00€"", ""LEGAL_REF"": ""DL 18/2008"", ""PROCESS_ID"": ""PROC.2026.00008251""}";"0";"none";"Commit expense";"PROC.2026.00008251";"controlled_reference_prescribed"
